File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_ET_500m_doy2002297_aid0001,ET_500m,aid0001,2002-10-24,1792.0,18.6,42.2,"(18.6,42.2)",26.7467634,4.4600409,19.891965,30.9,42.2,24.9,18.6,23.2
MOD16A2GF_006_ET_500m_doy2002305_aid0001,ET_500m,aid0001,2002-11-01,1792.0,19.5,42.8,"(19.5,42.8)",30.7212612,3.1850306,10.1444196,33.3,40.0,31.0,21.0,28.1
MOD16A2GF_006_ET_500m_doy2002313_aid0001,ET_500m,aid0001,2002-11-09,1792.0,26.8,55.5,"(26.8,55.5)",40.8958147,3.013513,9.0812604,42.9,44.9,41.7,35.1,39.775
MOD16A2GF_006_ET_500m_doy2002321_aid0001,ET_500m,aid0001,2002-11-17,1792.0,31.6,57.8,"(31.6,57.8)",44.6786272,1.8116549,3.2820934,45.5,47.5,44.9,41.9,44.0
MOD16A2GF_006_ET_500m_doy2002329_aid0001,ET_500m,aid0001,2002-11-25,1792.0,22.8,53.1,"(22.8,53.1)",38.3969866,3.3065971,10.9335847,40.4,42.9,39.6,33.9,37.8
MOD16A2GF_006_ET_500m_doy2002337_aid0001,ET_500m,aid0001,2002-12-03,1792.0,20.6,43.9,"(20.6,43.9)",26.6895089,2.4417754,5.9622672,27.1,29.1,26.6,23.6,25.7
MOD16A2GF_006_ET_500m_doy2002345_aid0001,ET_500m,aid0001,2002-12-11,1792.0,21.2,58.5,"(21.2,58.5)",34.7584821,6.5557112,42.9773499,40.3,54.8,30.9,21.2,29.8
MOD16A2GF_006_ET_500m_doy2002353_aid0001,ET_500m,aid0001,2002-12-19,1792.0,27.7,55.0,"(27.7,55.0)",40.4082031,3.5647463,12.707416,43.7,46.8,39.6,30.5,38.4
MOD16A2GF_006_ET_500m_doy2002361_aid0001,ET_500m,aid0001,2002-12-27,1792.0,23.8,41.8,"(23.8,41.8)",34.4540737,1.4936268,2.2309209,35.2,35.7,34.7,32.5,34.1
MOD16A2GF_006_ET_500m_doy2003001_aid0001,ET_500m,aid0001,2003-01-01,1792.0,36.7,59.8,"(36.7,59.8)",48.4180246,1.9463633,3.7883302,49.0,50.0,48.8,47.3,48.3
MOD16A2GF_006_ET_500m_doy2003009_aid0001,ET_500m,aid0001,2003-01-09,1792.0,34.1,53.7,"(34.1,53.7)",46.1012835,3.7501285,14.0634638,48.3,51.6,48.0,42.8,46.1
MOD16A2GF_006_ET_500m_doy2003017_aid0001,ET_500m,aid0001,2003-01-17,1792.0,24.4,43.4,"(24.4,43.4)",32.1630022,2.1639984,4.682889,33.5,34.9,33.1,27.5,31.1
MOD16A2GF_006_ET_500m_doy2003025_aid0001,ET_500m,aid0001,2003-01-25,1792.0,27.1,46.1,"(27.1,46.1)",34.5853237,1.6406703,2.6917991,35.5,37.3,35.0,31.8,34.0
MOD16A2GF_006_ET_500m_doy2003033_aid0001,ET_500m,aid0001,2003-02-02,1792.0,28.3,55.3,"(28.3,55.3)",42.1657924,2.3828949,5.6781881,43.2,44.5,42.7,40.2,41.975
MOD16A2GF_006_ET_500m_doy2003041_aid0001,ET_500m,aid0001,2003-02-10,1792.0,23.8,55.1,"(23.8,55.1)",40.334375,3.1864216,10.1532826,41.9,43.4,41.3,37.7,40.2
MOD16A2GF_006_ET_500m_doy2003049_aid0001,ET_500m,aid0001,2003-02-18,1792.0,33.3,54.5,"(33.3,54.5)",42.6832031,2.2948438,5.2663083,43.9,44.9,43.4,39.9,42.3
MOD16A2GF_006_ET_500m_doy2003057_aid0001,ET_500m,aid0001,2003-02-26,1792.0,31.3,59.2,"(31.3,59.2)",45.2733817,3.157582,9.9703238,46.8,47.8,46.1,42.3,45.0
MOD16A2GF_006_ET_500m_doy2003065_aid0001,ET_500m,aid0001,2003-03-06,1792.0,22.6,46.5,"(22.6,46.5)",34.0628348,2.5767575,6.639679,35.6,38.9,34.8,30.1,33.4
MOD16A2GF_006_ET_500m_doy2003073_aid0001,ET_500m,aid0001,2003-03-14,1792.0,20.1,52.8,"(20.1,52.8)",40.3307478,3.0884068,9.5382566,42.0,43.8,41.2,36.0,39.6
MOD16A2GF_006_ET_500m_doy2003081_aid0001,ET_500m,aid0001,2003-03-22,1792.0,24.1,43.5,"(24.1,43.5)",31.9525112,2.2349507,4.9950049,33.2,35.0,32.6,28.7,31.4
MOD16A2GF_006_ET_500m_doy2003089_aid0001,ET_500m,aid0001,2003-03-30,1792.0,19.0,46.3,"(19.0,46.3)",33.4297433,3.0379174,9.2289423,35.0,37.2,34.4,30.8,33.3
MOD16A2GF_006_ET_500m_doy2003097_aid0001,ET_500m,aid0001,2003-04-07,1792.0,18.7,41.3,"(18.7,41.3)",28.9761719,2.5518149,6.5117592,30.3,32.1,29.7,25.3,28.3
MOD16A2GF_006_ET_500m_doy2003105_aid0001,ET_500m,aid0001,2003-04-15,1792.0,20.2,39.7,"(20.2,39.7)",28.3776228,2.4323518,5.9163352,29.7,31.6,29.1,24.7,27.7
MOD16A2GF_006_ET_500m_doy2003113_aid0001,ET_500m,aid0001,2003-04-23,1792.0,23.3,46.7,"(23.3,46.7)",33.0558594,3.8090484,14.5088496,35.9,38.5,34.3,23.3,30.375
MOD16A2GF_006_ET_500m_doy2003121_aid0001,ET_500m,aid0001,2003-05-01,1792.0,14.0,34.2,"(14.0,34.2)",21.4256696,3.1663108,10.0255241,24.0,29.7,22.2,14.0,19.0
MOD16A2GF_006_ET_500m_doy2003129_aid0001,ET_500m,aid0001,2003-05-09,1792.0,17.3,32.4,"(17.3,32.4)",22.6654576,2.4268554,5.8896271,24.4,27.6,23.3,17.3,20.9
MOD16A2GF_006_ET_500m_doy2003137_aid0001,ET_500m,aid0001,2003-05-17,1792.0,15.3,31.1,"(15.3,31.1)",22.7538504,2.7975968,7.8265477,24.8,29.1,23.2,15.8,21.2
MOD16A2GF_006_ET_500m_doy2003145_aid0001,ET_500m,aid0001,2003-05-25,1792.0,11.8,27.4,"(11.8,27.4)",20.5438616,3.2089103,10.2971052,23.0,27.4,21.85,11.8,18.3
MOD16A2GF_006_ET_500m_doy2003153_aid0001,ET_500m,aid0001,2003-06-02,1792.0,11.5,20.5,"(11.5,20.5)",15.2709263,1.9801604,3.9210353,17.1,20.5,15.6,11.5,13.3
MOD16A2GF_006_ET_500m_doy2003161_aid0001,ET_500m,aid0001,2003-06-10,1792.0,14.4,33.2,"(14.4,33.2)",20.346317,3.4062226,11.6023525,23.2,32.3,21.4,14.4,16.9
MOD16A2GF_006_ET_500m_doy2003169_aid0001,ET_500m,aid0001,2003-06-18,1792.0,13.5,28.3,"(13.5,28.3)",19.6667411,3.6493775,13.3179563,23.2,28.3,20.3,13.5,15.9
MOD16A2GF_006_ET_500m_doy2003177_aid0001,ET_500m,aid0001,2003-06-26,1792.0,11.8,26.8,"(11.8,26.8)",17.6987723,3.8928117,15.1539829,21.6,26.8,17.3,11.8,13.9
MOD16A2GF_006_ET_500m_doy2003185_aid0001,ET_500m,aid0001,2003-07-04,1792.0,10.1,23.2,"(10.1,23.2)",13.4621652,2.4184645,5.8489703,14.5,18.5,12.7,10.1,11.8
MOD16A2GF_006_ET_500m_doy2003193_aid0001,ET_500m,aid0001,2003-07-12,1792.0,10.8,20.8,"(10.8,20.8)",14.4767299,2.0548288,4.2223212,16.325,20.8,14.1,10.8,12.6
MOD16A2GF_006_ET_500m_doy2003201_aid0001,ET_500m,aid0001,2003-07-20,1792.0,13.2,26.3,"(13.2,26.3)",18.602846,2.7654553,7.647743,20.7,26.3,19.0,13.2,16.1
MOD16A2GF_006_ET_500m_doy2003209_aid0001,ET_500m,aid0001,2003-07-28,1792.0,15.5,28.7,"(15.5,28.7)",20.1459821,2.3163784,5.3656089,22.0,27.8,20.5,15.5,18.1
MOD16A2GF_006_ET_500m_doy2003217_aid0001,ET_500m,aid0001,2003-08-05,1792.0,11.2,28.2,"(11.2,28.2)",19.8071429,3.4842125,12.1397369,22.4,28.2,20.2,11.2,17.1
MOD16A2GF_006_ET_500m_doy2003225_aid0001,ET_500m,aid0001,2003-08-13,1792.0,12.2,30.2,"(12.2,30.2)",20.4286272,3.1303384,9.7990187,22.9,29.2,20.2,12.2,18.375
MOD16A2GF_006_ET_500m_doy2003233_aid0001,ET_500m,aid0001,2003-08-21,1792.0,11.1,28.9,"(11.1,28.9)",20.4194754,1.95706,3.8300839,21.9,24.2,20.7,15.7,19.4
MOD16A2GF_006_ET_500m_doy2003241_aid0001,ET_500m,aid0001,2003-08-29,1792.0,14.3,31.1,"(14.3,31.1)",21.7489955,2.1029712,4.4224878,23.2,26.6,21.9,16.9,20.675
MOD16A2GF_006_ET_500m_doy2003249_aid0001,ET_500m,aid0001,2003-09-06,1792.0,12.2,33.4,"(12.2,33.4)",23.1240513,2.1255295,4.5178758,24.5,27.8,23.5,18.2,21.9
MOD16A2GF_006_ET_500m_doy2003257_aid0001,ET_500m,aid0001,2003-09-14,1792.0,17.8,32.0,"(17.8,32.0)",23.1356027,1.7100035,2.9241119,24.4,26.8,22.9,18.8,22.1
MOD16A2GF_006_ET_500m_doy2003265_aid0001,ET_500m,aid0001,2003-09-22,1792.0,19.5,39.0,"(19.5,39.0)",29.6678013,2.2371249,5.0047278,31.1,33.2,29.9,25.6,28.9
MOD16A2GF_006_ET_500m_doy2003273_aid0001,ET_500m,aid0001,2003-09-30,1792.0,16.4,39.1,"(16.4,39.1)",29.2907366,4.562372,20.8152379,32.5,39.1,30.3,18.0,26.7
MOD16A2GF_006_ET_500m_doy2003281_aid0001,ET_500m,aid0001,2003-10-08,1792.0,18.2,34.0,"(18.2,34.0)",24.4266183,2.6403696,6.9715515,26.0,30.7,24.4,18.2,22.5
MOD16A2GF_006_ET_500m_doy2003289_aid0001,ET_500m,aid0001,2003-10-16,1792.0,20.1,42.3,"(20.1,42.3)",28.9100446,3.968828,15.7515955,32.5,42.3,27.7,20.1,25.8
MOD16A2GF_006_ET_500m_doy2003297_aid0001,ET_500m,aid0001,2003-10-24,1792.0,19.2,41.3,"(19.2,41.3)",27.6501116,3.5362457,12.5050335,28.9,34.1,27.0,20.2,25.4
MOD16A2GF_006_ET_500m_doy2003305_aid0001,ET_500m,aid0001,2003-11-01,1792.0,20.4,43.0,"(20.4,43.0)",30.6695312,2.292276,5.2545292,32.1,35.0,31.0,25.0,29.2
MOD16A2GF_006_ET_500m_doy2003313_aid0001,ET_500m,aid0001,2003-11-09,1792.0,28.3,54.5,"(28.3,54.5)",44.1574219,2.0199758,4.0803021,45.3,47.0,44.1,41.1,43.6
MOD16A2GF_006_ET_500m_doy2003321_aid0001,ET_500m,aid0001,2003-11-17,1792.0,25.3,59.2,"(25.3,59.2)",47.5467634,2.2962485,5.2727574,48.5,49.2,47.9,45.8,47.4
MOD16A2GF_006_ET_500m_doy2003329_aid0001,ET_500m,aid0001,2003-11-25,1792.0,21.3,57.8,"(21.3,57.8)",41.1323103,4.9017273,24.0269304,45.1,55.5,42.4,27.4,37.9
MOD16A2GF_006_ET_500m_doy2003337_aid0001,ET_500m,aid0001,2003-12-03,1792.0,19.4,54.1,"(19.4,54.1)",33.0337612,5.7725773,33.3226492,38.3,51.7,32.6,19.4,28.1
MOD16A2GF_006_ET_500m_doy2003345_aid0001,ET_500m,aid0001,2003-12-11,1792.0,18.7,49.0,"(18.7,49.0)",33.4839844,7.0427573,49.6004299,40.4,49.0,35.55,18.7,26.7
MOD16A2GF_006_ET_500m_doy2003353_aid0001,ET_500m,aid0001,2003-12-19,1792.0,19.7,40.4,"(19.7,40.4)",29.4490513,3.7676162,14.1949321,31.225,36.6,29.7,21.1,27.175
MOD16A2GF_006_ET_500m_doy2003361_aid0001,ET_500m,aid0001,2003-12-27,1792.0,10.6,20.1,"(10.6,20.1)",14.4933036,1.4024691,1.9669194,15.5,16.1,15.0,10.6,13.5
MOD16A2GF_006_ET_500m_doy2004001_aid0001,ET_500m,aid0001,2004-01-01,1792.0,18.2,40.9,"(18.2,40.9)",24.2507254,2.7607743,7.6218745,25.6,29.8,25.0,18.6,22.8
MOD16A2GF_006_ET_500m_doy2004009_aid0001,ET_500m,aid0001,2004-01-09,1792.0,21.2,61.0,"(21.2,61.0)",32.4344866,5.879613,34.5698486,32.1,34.3,31.6,28.1,30.5
MOD16A2GF_006_ET_500m_doy2004017_aid0001,ET_500m,aid0001,2004-01-17,1792.0,19.4,53.1,"(19.4,53.1)",27.8676897,4.5188531,20.4200331,27.7,29.9,27.1,24.0,26.2
MOD16A2GF_006_ET_500m_doy2004025_aid0001,ET_500m,aid0001,2004-01-25,1792.0,18.0,52.6,"(18.0,52.6)",39.1537946,4.5727645,20.9101753,42.1,48.4,41.2,30.5,37.4
MOD16A2GF_006_ET_500m_doy2004033_aid0001,ET_500m,aid0001,2004-02-02,1792.0,19.1,56.4,"(19.1,56.4)",43.2381138,4.5329084,20.5472583,45.4,47.4,44.7,40.2,43.3
MOD16A2GF_006_ET_500m_doy2004041_aid0001,ET_500m,aid0001,2004-02-10,1792.0,18.0,57.6,"(18.0,57.6)",41.0297991,5.9351879,35.2264558,44.9,54.8,43.9,28.6,38.3
MOD16A2GF_006_ET_500m_doy2004049_aid0001,ET_500m,aid0001,2004-02-18,1792.0,28.0,59.1,"(28.0,59.1)",40.4148438,3.320071,11.0228712,42.0,44.0,41.5,35.0,39.2
MOD16A2GF_006_ET_500m_doy2004057_aid0001,ET_500m,aid0001,2004-02-26,1792.0,19.9,65.7,"(19.9,65.7)",42.1321987,5.5976035,31.3331653,45.1,47.7,44.7,33.1,40.275
MOD16A2GF_006_ET_500m_doy2004065_aid0001,ET_500m,aid0001,2004-03-05,1792.0,18.7,54.2,"(18.7,54.2)",36.8857143,4.5000269,20.2502423,39.9,47.7,38.6,26.9,34.7
MOD16A2GF_006_ET_500m_doy2004073_aid0001,ET_500m,aid0001,2004-03-13,1792.0,18.8,55.1,"(18.8,55.1)",33.8988281,4.8750794,23.7663993,37.5,47.1,35.4,21.0,30.9
MOD16A2GF_006_ET_500m_doy2004081_aid0001,ET_500m,aid0001,2004-03-21,1792.0,22.0,50.1,"(22.0,50.1)",34.9756696,4.0937247,16.7585821,37.6,39.6,36.4,25.1,32.6
MOD16A2GF_006_ET_500m_doy2004089_aid0001,ET_500m,aid0001,2004-03-29,1792.0,24.3,47.5,"(24.3,47.5)",31.8019531,3.9072637,15.2667094,35.4,46.3,31.4,24.3,28.0
MOD16A2GF_006_ET_500m_doy2004097_aid0001,ET_500m,aid0001,2004-04-06,1792.0,21.2,52.2,"(21.2,52.2)",30.9364397,3.1778347,10.0986331,33.6,39.7,30.85,21.2,28.3
MOD16A2GF_006_ET_500m_doy2004105_aid0001,ET_500m,aid0001,2004-04-14,1792.0,12.7,38.3,"(12.7,38.3)",22.9432478,4.718171,22.2611374,27.1,38.3,22.55,12.7,18.9
MOD16A2GF_006_ET_500m_doy2004113_aid0001,ET_500m,aid0001,2004-04-22,1792.0,11.2,35.5,"(11.2,35.5)",19.4422433,4.8225008,23.2565135,23.1,34.9,19.2,11.2,15.2
MOD16A2GF_006_ET_500m_doy2004121_aid0001,ET_500m,aid0001,2004-04-30,1792.0,9.8,28.7,"(9.8,28.7)",18.9183036,2.4390242,5.9488391,20.5,25.1,19.1,12.8,17.4
MOD16A2GF_006_ET_500m_doy2004129_aid0001,ET_500m,aid0001,2004-05-08,1792.0,13.2,31.2,"(13.2,31.2)",19.7231027,2.8602381,8.1809618,21.8,28.1,20.15,13.2,17.6
MOD16A2GF_006_ET_500m_doy2004137_aid0001,ET_500m,aid0001,2004-05-16,1792.0,10.1,22.9,"(10.1,22.9)",15.0283482,2.1132897,4.4659933,16.7,21.1,15.5,10.1,13.2
MOD16A2GF_006_ET_500m_doy2004145_aid0001,ET_500m,aid0001,2004-05-24,1792.0,8.4,19.5,"(8.4,19.5)",13.4179688,2.2836865,5.215224,15.3,19.5,13.9,8.4,11.3
MOD16A2GF_006_ET_500m_doy2004153_aid0001,ET_500m,aid0001,2004-06-01,1792.0,12.0,24.7,"(12.0,24.7)",17.309096,2.6910381,7.2416862,19.6,24.7,17.8,12.0,14.6
MOD16A2GF_006_ET_500m_doy2004161_aid0001,ET_500m,aid0001,2004-06-09,1792.0,9.8,20.9,"(9.8,20.9)",14.5795759,2.5279611,6.3905873,16.9,20.9,15.0,9.8,12.0
MOD16A2GF_006_ET_500m_doy2004169_aid0001,ET_500m,aid0001,2004-06-17,1792.0,14.2,27.7,"(14.2,27.7)",19.7363281,3.2147943,10.3349024,22.825,27.7,20.2,14.2,16.4
MOD16A2GF_006_ET_500m_doy2004177_aid0001,ET_500m,aid0001,2004-06-25,1792.0,12.8,26.3,"(12.8,26.3)",18.6584821,2.9794976,8.8774057,21.8,26.3,18.1,12.8,15.7
MOD16A2GF_006_ET_500m_doy2004185_aid0001,ET_500m,aid0001,2004-07-03,1792.0,6.1,17.8,"(6.1,17.8)",13.5465402,2.2151516,4.9068965,15.9,17.8,13.2,6.1,11.5
MOD16A2GF_006_ET_500m_doy2004193_aid0001,ET_500m,aid0001,2004-07-11,1792.0,9.9,22.7,"(9.9,22.7)",14.7871652,2.5729041,6.6198353,17.4,22.7,14.7,9.9,12.3
MOD16A2GF_006_ET_500m_doy2004201_aid0001,ET_500m,aid0001,2004-07-19,1792.0,10.5,26.7,"(10.5,26.7)",15.086942,2.4488853,5.9970393,17.125,23.0,14.9,10.5,12.8
MOD16A2GF_006_ET_500m_doy2004209_aid0001,ET_500m,aid0001,2004-07-27,1792.0,12.9,27.6,"(12.9,27.6)",19.3991071,3.3392133,11.1503452,22.725,27.6,19.6,12.9,16.3
MOD16A2GF_006_ET_500m_doy2004217_aid0001,ET_500m,aid0001,2004-08-04,1792.0,13.8,29.0,"(13.8,29.0)",19.1751674,2.7687314,7.6658733,21.6,27.8,18.8,13.8,17.0
MOD16A2GF_006_ET_500m_doy2004225_aid0001,ET_500m,aid0001,2004-08-12,1792.0,16.0,32.1,"(16.0,32.1)",21.6970424,2.4923963,6.2120392,23.6,29.0,21.65,16.0,20.0
MOD16A2GF_006_ET_500m_doy2004233_aid0001,ET_500m,aid0001,2004-08-20,1792.0,14.0,27.7,"(14.0,27.7)",18.1089286,1.5660882,2.4526323,19.2,21.5,18.0,14.0,17.1
MOD16A2GF_006_ET_500m_doy2004241_aid0001,ET_500m,aid0001,2004-08-28,1792.0,18.1,37.9,"(18.1,37.9)",26.2896763,2.5250993,6.3761267,28.1,32.4,26.4,19.9,24.8
MOD16A2GF_006_ET_500m_doy2004249_aid0001,ET_500m,aid0001,2004-09-05,1792.0,18.8,39.5,"(18.8,39.5)",26.1577567,3.5994708,12.9561898,29.1,39.3,27.0,18.8,22.3
MOD16A2GF_006_ET_500m_doy2004257_aid0001,ET_500m,aid0001,2004-09-13,1792.0,14.9,36.6,"(14.9,36.6)",24.8175223,2.8307473,8.0131305,27.0,35.1,25.5,14.9,21.6
MOD16A2GF_006_ET_500m_doy2004265_aid0001,ET_500m,aid0001,2004-09-21,1792.0,15.5,42.3,"(15.5,42.3)",24.1185268,3.6096987,13.0299246,27.0,35.1,23.7,15.5,21.2
MOD16A2GF_006_ET_500m_doy2004273_aid0001,ET_500m,aid0001,2004-09-29,1792.0,12.1,35.5,"(12.1,35.5)",16.4998884,3.5760722,12.7882924,17.3,22.1,15.45,12.1,14.1
MOD16A2GF_006_ET_500m_doy2004281_aid0001,ET_500m,aid0001,2004-10-07,1792.0,11.9,39.7,"(11.9,39.7)",18.7940848,4.3873472,19.2488155,19.1,23.4,17.5,11.9,16.2
MOD16A2GF_006_ET_500m_doy2004289_aid0001,ET_500m,aid0001,2004-10-15,1792.0,14.7,38.0,"(14.7,38.0)",22.455692,3.3011735,10.8977466,24.6,31.6,23.1,14.7,19.9
MOD16A2GF_006_ET_500m_doy2004297_aid0001,ET_500m,aid0001,2004-10-23,1792.0,19.3,48.3,"(19.3,48.3)",35.2481027,3.0444964,9.2689585,37.1,41.1,36.5,29.1,33.9
MOD16A2GF_006_ET_500m_doy2004305_aid0001,ET_500m,aid0001,2004-10-31,1792.0,20.2,46.7,"(20.2,46.7)",34.456808,2.1489923,4.6181679,35.4,36.6,35.1,32.4,34.175
MOD16A2GF_006_ET_500m_doy2004313_aid0001,ET_500m,aid0001,2004-11-08,1792.0,18.1,49.7,"(18.1,49.7)",30.8603795,6.3607503,40.4591445,37.7,49.7,31.55,18.1,24.6
MOD16A2GF_006_ET_500m_doy2004321_aid0001,ET_500m,aid0001,2004-11-16,1792.0,20.3,51.8,"(20.3,51.8)",39.1066964,3.5968798,12.9375444,41.1,44.5,40.2,34.8,38.575
MOD16A2GF_006_ET_500m_doy2004329_aid0001,ET_500m,aid0001,2004-11-24,1792.0,25.5,57.0,"(25.5,57.0)",43.2186942,3.4994693,12.2462856,44.9,46.5,44.2,40.2,43.0
MOD16A2GF_006_ET_500m_doy2004337_aid0001,ET_500m,aid0001,2004-12-02,1792.0,19.3,49.2,"(19.3,49.2)",31.3394531,4.0115654,16.0926566,33.5,39.9,30.7,21.6,28.7
MOD16A2GF_006_ET_500m_doy2004345_aid0001,ET_500m,aid0001,2004-12-10,1792.0,25.3,53.1,"(25.3,53.1)",39.6482143,5.2177824,27.2252535,42.5,43.5,41.9,38.0,40.7
MOD16A2GF_006_ET_500m_doy2004353_aid0001,ET_500m,aid0001,2004-12-18,1792.0,24.6,53.4,"(24.6,53.4)",40.213058,4.0888073,16.7183451,42.4,46.1,41.9,35.4,39.6
MOD16A2GF_006_ET_500m_doy2004361_aid0001,ET_500m,aid0001,2004-12-26,1792.0,15.7,45.1,"(15.7,45.1)",30.7419643,6.0534646,36.6444332,35.6,45.1,34.8,15.7,22.9
MOD16A2GF_006_ET_500m_doy2005001_aid0001,ET_500m,aid0001,2005-01-01,1792.0,18.6,51.3,"(18.6,51.3)",33.8939732,5.8997888,34.8075083,39.4,51.3,34.25,18.6,30.0
MOD16A2GF_006_ET_500m_doy2005009_aid0001,ET_500m,aid0001,2005-01-09,1792.0,19.1,58.1,"(19.1,58.1)",40.4800223,7.5718156,57.3323911,46.0,58.1,44.7,19.1,34.6
MOD16A2GF_006_ET_500m_doy2005017_aid0001,ET_500m,aid0001,2005-01-17,1792.0,19.3,50.7,"(19.3,50.7)",33.5049107,4.9732935,24.7336478,36.5,44.6,34.4,22.0,30.7
MOD16A2GF_006_ET_500m_doy2005025_aid0001,ET_500m,aid0001,2005-01-25,1792.0,18.8,51.1,"(18.8,51.1)",26.9602121,5.5855408,31.1982662,26.6,29.4,25.8,20.9,24.3
MOD16A2GF_006_ET_500m_doy2005033_aid0001,ET_500m,aid0001,2005-02-02,1792.0,19.6,60.0,"(19.6,60.0)",35.9548549,8.0232328,64.3722644,43.5,60.0,37.3,19.6,28.5
MOD16A2GF_006_ET_500m_doy2005041_aid0001,ET_500m,aid0001,2005-02-10,1792.0,16.9,66.6,"(16.9,66.6)",43.9065848,7.3927058,54.6520995,48.7,60.0,47.6,29.7,41.1
MOD16A2GF_006_ET_500m_doy2005049_aid0001,ET_500m,aid0001,2005-02-18,1792.0,17.1,53.2,"(17.1,53.2)",39.0324219,6.0370871,36.4464209,42.9,51.8,41.9,27.1,36.575
MOD16A2GF_006_ET_500m_doy2005057_aid0001,ET_500m,aid0001,2005-02-26,1792.0,24.7,51.9,"(24.7,51.9)",37.9418527,3.914341,15.3220653,40.5,42.8,39.3,29.2,35.975
MOD16A2GF_006_ET_500m_doy2005065_aid0001,ET_500m,aid0001,2005-03-06,1792.0,27.8,58.8,"(27.8,58.8)",43.3824777,4.2008536,17.6471706,45.6,50.3,44.7,37.6,42.4
MOD16A2GF_006_ET_500m_doy2005073_aid0001,ET_500m,aid0001,2005-03-14,1792.0,17.1,53.1,"(17.1,53.1)",34.4317522,5.8649012,34.3970666,39.6,53.1,35.3,17.1,29.8
MOD16A2GF_006_ET_500m_doy2005081_aid0001,ET_500m,aid0001,2005-03-22,1792.0,16.4,49.2,"(16.4,49.2)",33.3040179,5.9403776,35.2880865,37.8,48.7,35.2,19.6,30.5
MOD16A2GF_006_ET_500m_doy2005089_aid0001,ET_500m,aid0001,2005-03-30,1792.0,14.4,42.8,"(14.4,42.8)",27.6313058,4.4650487,19.9366595,30.9,39.1,28.5,17.2,25.4
MOD16A2GF_006_ET_500m_doy2005097_aid0001,ET_500m,aid0001,2005-04-07,1792.0,24.7,50.3,"(24.7,50.3)",34.6181362,4.0228089,16.1829914,38.1,48.1,34.9,24.7,31.4
MOD16A2GF_006_ET_500m_doy2005105_aid0001,ET_500m,aid0001,2005-04-15,1792.0,21.0,38.7,"(21.0,38.7)",26.4113839,2.9623651,8.775607,28.9,36.0,26.2,21.0,23.9
MOD16A2GF_006_ET_500m_doy2005113_aid0001,ET_500m,aid0001,2005-04-23,1792.0,11.1,30.2,"(11.1,30.2)",19.3218192,2.8715718,8.2459246,21.5,27.2,19.1,12.2,17.7
MOD16A2GF_006_ET_500m_doy2005121_aid0001,ET_500m,aid0001,2005-05-01,1792.0,15.6,34.2,"(15.6,34.2)",21.5989397,3.3497991,11.221154,24.525,33.2,21.1,15.6,18.7
MOD16A2GF_006_ET_500m_doy2005129_aid0001,ET_500m,aid0001,2005-05-09,1792.0,18.8,38.1,"(18.8,38.1)",24.8242188,3.6376587,13.2325608,28.1,38.1,24.1,18.8,21.4
MOD16A2GF_006_ET_500m_doy2005137_aid0001,ET_500m,aid0001,2005-05-17,1792.0,15.0,28.3,"(15.0,28.3)",19.4176339,2.855667,8.1548341,22.2,28.3,18.7,15.0,16.8
MOD16A2GF_006_ET_500m_doy2005145_aid0001,ET_500m,aid0001,2005-05-25,1792.0,9.4,30.1,"(9.4,30.1)",18.3074219,3.5024235,12.2669706,21.5,28.1,17.6,9.4,15.8
MOD16A2GF_006_ET_500m_doy2005153_aid0001,ET_500m,aid0001,2005-06-02,1792.0,15.0,30.3,"(15.0,30.3)",20.1011161,3.3145342,10.9861371,23.4,30.3,19.2,15.0,17.0
MOD16A2GF_006_ET_500m_doy2005161_aid0001,ET_500m,aid0001,2005-06-10,1792.0,14.1,28.6,"(14.1,28.6)",19.6080357,3.4241807,11.7250136,23.2,28.6,19.0,14.1,16.4
MOD16A2GF_006_ET_500m_doy2005169_aid0001,ET_500m,aid0001,2005-06-18,1792.0,8.7,25.2,"(8.7,25.2)",14.5545759,2.6730052,7.1449567,17.1,22.7,13.9,8.7,12.2
MOD16A2GF_006_ET_500m_doy2005177_aid0001,ET_500m,aid0001,2005-06-26,1792.0,12.4,26.7,"(12.4,26.7)",17.2783482,3.3235479,11.0459709,20.5,26.7,16.1,12.4,14.2
MOD16A2GF_006_ET_500m_doy2005185_aid0001,ET_500m,aid0001,2005-07-04,1792.0,10.6,22.7,"(10.6,22.7)",14.3638393,2.5491942,6.4983911,16.6,22.7,13.6,10.6,12.1
MOD16A2GF_006_ET_500m_doy2005193_aid0001,ET_500m,aid0001,2005-07-12,1792.0,9.4,26.6,"(9.4,26.6)",18.1126116,3.4293259,11.7602762,21.4,26.6,18.6,9.4,14.8
MOD16A2GF_006_ET_500m_doy2005201_aid0001,ET_500m,aid0001,2005-07-20,1792.0,9.4,23.0,"(9.4,23.0)",14.4108259,2.6259554,6.8956417,16.8,23.0,15.1,9.4,11.8
MOD16A2GF_006_ET_500m_doy2005209_aid0001,ET_500m,aid0001,2005-07-28,1792.0,14.2,35.4,"(14.2,35.4)",23.5755022,4.0637536,16.5140929,27.0,35.4,24.9,14.2,19.8
MOD16A2GF_006_ET_500m_doy2005217_aid0001,ET_500m,aid0001,2005-08-05,1792.0,11.7,29.0,"(11.7,29.0)",19.2777344,3.0860069,9.5234384,21.8,29.0,20.0,11.7,16.5
