File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_PET_500m_doy2013305_aid0001,PET_500m,aid0001,2013-11-01,66728.0,14.2,28.7,"(14.2,28.7)",23.354932,2.1853639,4.7758152,24.9,28.6,23.5,18.7,22.4
MOD16A2GF_006_PET_500m_doy2013313_aid0001,PET_500m,aid0001,2013-11-09,66728.0,14.0,35.1,"(14.0,35.1)",28.4529748,2.433825,5.9235039,30.2,34.5,28.8,22.2,27.0
MOD16A2GF_006_PET_500m_doy2013321_aid0001,PET_500m,aid0001,2013-11-17,66728.0,6.9,21.4,"(6.9,21.4)",17.5073028,1.3438539,1.8059434,18.4,20.8,17.8,14.4,16.8
MOD16A2GF_006_PET_500m_doy2013329_aid0001,PET_500m,aid0001,2013-11-25,66728.0,7.7,25.1,"(7.7,25.1)",20.5754766,1.7416396,3.0333085,22.0,25.1,21.0,14.8,19.1
MOD16A2GF_006_PET_500m_doy2013337_aid0001,PET_500m,aid0001,2013-12-03,66728.0,-0.3,20.0,"(-0.3,20.0)",13.3354874,2.3424533,5.4870877,15.0,20.0,13.5,6.1,11.4
MOD16A2GF_006_PET_500m_doy2013345_aid0001,PET_500m,aid0001,2013-12-11,66728.0,-1.8,24.8,"(-1.8,24.8)",17.1956645,2.7245329,7.4230793,19.1,24.8,17.2,9.4,15.1
MOD16A2GF_006_PET_500m_doy2013353_aid0001,PET_500m,aid0001,2013-12-19,66728.0,0.3,21.7,"(0.3,21.7)",16.1176837,1.9893807,3.9576354,17.5,21.7,16.1,10.0,14.5
MOD16A2GF_006_PET_500m_doy2013361_aid0001,PET_500m,aid0001,2013-12-27,66728.0,-0.2,9.1,"(-0.2,9.1)",6.4979529,0.8564966,0.7335865,7.0,8.5,6.3,4.5,6.0
MOD16A2GF_006_PET_500m_doy2014001_aid0001,PET_500m,aid0001,2014-01-01,66728.0,4.3,19.3,"(4.3,19.3)",13.9250405,1.9683673,3.8744699,15.5,19.3,14.1,8.4,12.2
MOD16A2GF_006_PET_500m_doy2014009_aid0001,PET_500m,aid0001,2014-01-09,66728.0,1.5,17.6,"(1.5,17.6)",11.0241518,1.6197641,2.6236356,12.1,15.7,10.9,8.0,9.7
MOD16A2GF_006_PET_500m_doy2014017_aid0001,PET_500m,aid0001,2014-01-17,66728.0,3.2,16.6,"(3.2,16.6)",10.6317363,1.6384547,2.6845337,11.8,15.4,10.8,5.9,9.4
MOD16A2GF_006_PET_500m_doy2014025_aid0001,PET_500m,aid0001,2014-01-25,66728.0,3.3,22.2,"(3.3,22.2)",11.9446409,3.4398274,11.8324128,14.6,22.2,12.0,3.3,9.3
MOD16A2GF_006_PET_500m_doy2014033_aid0001,PET_500m,aid0001,2014-02-02,66728.0,3.7,13.2,"(3.7,13.2)",7.0224089,1.490813,2.2225234,8.2,11.9,6.7,3.7,5.7
MOD16A2GF_006_PET_500m_doy2014041_aid0001,PET_500m,aid0001,2014-02-10,66728.0,8.6,27.3,"(8.6,27.3)",15.5789698,3.1232753,9.7548486,18.6,27.0,14.6,8.6,13.0
MOD16A2GF_006_PET_500m_doy2014049_aid0001,PET_500m,aid0001,2014-02-18,66728.0,5.0,18.3,"(5.0,18.3)",10.0094188,3.2674321,10.6761127,12.7,18.3,10.1,5.0,7.1
MOD16A2GF_006_PET_500m_doy2014057_aid0001,PET_500m,aid0001,2014-02-26,66728.0,6.8,26.7,"(6.8,26.7)",12.8616518,4.415828,19.4995366,16.3,26.7,12.7,6.8,8.7
MOD16A2GF_006_PET_500m_doy2014065_aid0001,PET_500m,aid0001,2014-03-06,66728.0,5.2,30.3,"(5.2,30.3)",13.251644,6.2159277,38.6377578,18.1,30.3,12.7,5.2,7.3
MOD16A2GF_006_PET_500m_doy2014073_aid0001,PET_500m,aid0001,2014-03-14,66728.0,3.0,25.3,"(3.0,25.3)",10.9003357,5.9423058,35.3109977,15.4,25.3,10.4,3.0,5.2
MOD16A2GF_006_PET_500m_doy2014081_aid0001,PET_500m,aid0001,2014-03-22,66728.0,5.9,34.9,"(5.9,34.9)",17.3612472,8.0443935,64.7122668,24.1,34.9,17.5,5.9,9.0
MOD16A2GF_006_PET_500m_doy2014089_aid0001,PET_500m,aid0001,2014-03-30,66728.0,5.5,34.8,"(5.5,34.8)",18.8707574,8.5838094,73.6817841,26.9,34.8,20.4,5.5,9.8
MOD16A2GF_006_PET_500m_doy2014097_aid0001,PET_500m,aid0001,2014-04-07,66728.0,12.0,46.7,"(12.0,46.7)",30.2137978,10.1951175,103.9404215,38.2,46.7,34.6,12.0,19.6
MOD16A2GF_006_PET_500m_doy2014105_aid0001,PET_500m,aid0001,2014-04-15,66728.0,12.7,44.5,"(12.7,44.5)",31.7086665,7.7928955,60.7292201,37.0,44.5,34.6,14.8,28.1
MOD16A2GF_006_PET_500m_doy2014113_aid0001,PET_500m,aid0001,2014-04-23,66728.0,16.3,50.9,"(16.3,50.9)",36.9573552,6.3685639,40.5586061,40.8,50.8,38.2,24.1,34.1
MOD16A2GF_006_PET_500m_doy2014121_aid0001,PET_500m,aid0001,2014-05-01,66728.0,13.3,36.5,"(13.3,36.5)",31.2657355,2.7968221,7.8222137,32.9,36.5,31.8,26.7,30.4
MOD16A2GF_006_PET_500m_doy2014129_aid0001,PET_500m,aid0001,2014-05-09,66728.0,22.2,58.7,"(22.2,58.7)",47.9642549,3.9306967,15.4503765,50.3,56.6,48.3,39.8,46.1
MOD16A2GF_006_PET_500m_doy2014137_aid0001,PET_500m,aid0001,2014-05-17,66728.0,18.8,49.9,"(18.8,49.9)",41.8709133,3.2118434,10.3159381,43.9,49.3,42.1,34.9,40.3
MOD16A2GF_006_PET_500m_doy2014145_aid0001,PET_500m,aid0001,2014-05-25,66728.0,29.6,68.7,"(29.6,68.7)",56.4780452,4.1471666,17.1989911,59.1,67.0,56.2,45.9,53.8
MOD16A2GF_006_PET_500m_doy2014153_aid0001,PET_500m,aid0001,2014-06-02,66728.0,34.1,71.6,"(34.1,71.6)",59.5579457,3.4351696,11.8003903,61.7,68.3,59.4,50.7,57.3
MOD16A2GF_006_PET_500m_doy2014161_aid0001,PET_500m,aid0001,2014-06-10,66728.0,43.3,75.6,"(43.3,75.6)",66.5792711,3.1307991,9.8019028,68.9,75.6,66.6,57.4,64.3
MOD16A2GF_006_PET_500m_doy2014169_aid0001,PET_500m,aid0001,2014-06-18,66728.0,43.5,78.1,"(43.5,78.1)",64.1799425,3.6907405,13.6215654,66.2,73.1,63.7,54.8,61.6
MOD16A2GF_006_PET_500m_doy2014177_aid0001,PET_500m,aid0001,2014-06-26,66728.0,50.0,77.4,"(50.0,77.4)",66.6272314,3.2801427,10.7593362,68.8,75.7,66.4,57.3,64.2
MOD16A2GF_006_PET_500m_doy2014185_aid0001,PET_500m,aid0001,2014-07-04,66728.0,53.1,78.4,"(53.1,78.4)",65.7581525,3.7526087,14.0820721,68.3,76.4,65.3,55.0,62.9
MOD16A2GF_006_PET_500m_doy2014193_aid0001,PET_500m,aid0001,2014-07-12,66728.0,56.2,75.8,"(56.2,75.8)",65.3349179,3.1989149,10.2330563,67.5,74.2,65.1,56.3,63.0
MOD16A2GF_006_PET_500m_doy2014201_aid0001,PET_500m,aid0001,2014-07-20,66728.0,63.6,81.4,"(63.6,81.4)",72.1066299,2.9955444,8.973286,74.3,80.9,72.0,63.6,69.9
MOD16A2GF_006_PET_500m_doy2014209_aid0001,PET_500m,aid0001,2014-07-28,66728.0,59.3,76.8,"(59.3,76.8)",68.5150087,2.89441,8.3776094,70.7,76.8,68.4,60.0,66.4
MOD16A2GF_006_PET_500m_doy2014217_aid0001,PET_500m,aid0001,2014-08-05,66728.0,58.4,81.4,"(58.4,81.4)",69.2023873,3.8528578,14.8445134,71.9,80.3,68.6,58.4,66.3
MOD16A2GF_006_PET_500m_doy2014225_aid0001,PET_500m,aid0001,2014-08-13,66728.0,54.3,74.2,"(54.3,74.2)",64.4571289,3.047293,9.2859946,66.7,73.6,64.3,55.6,62.1
MOD16A2GF_006_PET_500m_doy2014233_aid0001,PET_500m,aid0001,2014-08-21,66728.0,52.6,73.2,"(52.6,73.2)",62.0518388,3.4539085,11.9294838,64.6,72.4,61.6,52.6,59.4
MOD16A2GF_006_PET_500m_doy2014241_aid0001,PET_500m,aid0001,2014-08-29,66728.0,48.0,69.7,"(48.0,69.7)",59.7296727,2.8816941,8.3041609,61.7,67.8,59.4,51.5,57.6
MOD16A2GF_006_PET_500m_doy2014249_aid0001,PET_500m,aid0001,2014-09-06,66728.0,52.3,67.0,"(52.3,67.0)",59.9982931,2.438227,5.9449511,61.8,67.0,60.0,52.8,58.2
MOD16A2GF_006_PET_500m_doy2014257_aid0001,PET_500m,aid0001,2014-09-14,66728.0,50.2,66.6,"(50.2,66.6)",57.2472755,2.7220024,7.4092972,59.2,65.2,57.0,50.2,55.2
MOD16A2GF_006_PET_500m_doy2014265_aid0001,PET_500m,aid0001,2014-09-22,66728.0,51.0,70.1,"(51.0,70.1)",60.4693052,2.5881989,6.6987737,62.2,67.4,60.3,53.5,58.7
MOD16A2GF_006_PET_500m_doy2014273_aid0001,PET_500m,aid0001,2014-09-30,66728.0,45.8,60.7,"(45.8,60.7)",53.2011779,2.3053279,5.3145367,54.8,59.7,53.1,46.6,51.5
MOD16A2GF_006_PET_500m_doy2014281_aid0001,PET_500m,aid0001,2014-10-08,66728.0,37.1,49.1,"(37.1,49.1)",42.7534243,1.9866932,3.94695,44.3,48.8,42.7,37.1,41.2
MOD16A2GF_006_PET_500m_doy2014289_aid0001,PET_500m,aid0001,2014-10-16,66728.0,31.6,49.8,"(31.6,49.8)",39.7413904,2.6986032,7.2824594,41.7,47.5,39.4,32.6,37.8
MOD16A2GF_006_PET_500m_doy2014297_aid0001,PET_500m,aid0001,2014-10-24,66728.0,27.0,45.2,"(27.0,45.2)",38.6798301,2.2662038,5.1356795,40.4,45.2,38.7,32.4,37.2
MOD16A2GF_006_PET_500m_doy2014305_aid0001,PET_500m,aid0001,2014-11-01,66728.0,8.1,25.1,"(8.1,25.1)",17.5544869,3.2891491,10.8185016,20.1,25.1,18.3,8.1,15.0
MOD16A2GF_006_PET_500m_doy2014313_aid0001,PET_500m,aid0001,2014-11-09,66728.0,18.7,41.2,"(18.7,41.2)",33.9947638,3.1468603,9.90273,36.5,41.2,34.8,23.8,31.2
MOD16A2GF_006_PET_500m_doy2014321_aid0001,PET_500m,aid0001,2014-11-17,66728.0,3.2,35.3,"(3.2,35.3)",28.1483066,2.5230852,6.3659589,29.9,35.3,28.6,20.3,26.0
MOD16A2GF_006_PET_500m_doy2014329_aid0001,PET_500m,aid0001,2014-11-25,66728.0,4.0,21.2,"(4.0,21.2)",14.388047,2.9471419,8.6856451,16.9,21.2,15.0,4.0,11.3
MOD16A2GF_006_PET_500m_doy2014337_aid0001,PET_500m,aid0001,2014-12-03,66728.0,4.8,26.1,"(4.8,26.1)",18.886421,2.8801278,8.2951362,21.0,26.1,19.4,10.6,16.1
MOD16A2GF_006_PET_500m_doy2014345_aid0001,PET_500m,aid0001,2014-12-11,66728.0,6.3,31.5,"(6.3,31.5)",25.802669,1.9552032,3.8228197,27.3,31.5,25.9,19.8,24.3
MOD16A2GF_006_PET_500m_doy2014353_aid0001,PET_500m,aid0001,2014-12-19,66728.0,1.9,19.9,"(1.9,19.9)",12.6440175,2.5792047,6.6522967,14.5,19.9,12.3,5.2,10.5
MOD16A2GF_006_PET_500m_doy2014361_aid0001,PET_500m,aid0001,2014-12-27,66728.0,1.5,17.8,"(1.5,17.8)",12.9231537,1.4161028,2.0053472,13.7,16.5,12.8,9.0,11.8
MOD16A2GF_006_PET_500m_doy2015001_aid0001,PET_500m,aid0001,2015-01-01,66728.0,-1.1,25.8,"(-1.1,25.8)",16.8374206,2.8885006,8.3434358,18.9,25.5,16.8,11.4,14.5
MOD16A2GF_006_PET_500m_doy2015009_aid0001,PET_500m,aid0001,2015-01-09,66728.0,0.6,25.6,"(0.6,25.6)",15.571153,3.366158,11.33102,18.0,25.6,15.3,5.4,12.9
MOD16A2GF_006_PET_500m_doy2015017_aid0001,PET_500m,aid0001,2015-01-17,66728.0,1.4,15.6,"(1.4,15.6)",9.0984909,1.6867079,2.8449835,10.1,13.1,9.1,5.2,8.1
MOD16A2GF_006_PET_500m_doy2015025_aid0001,PET_500m,aid0001,2015-01-25,66728.0,2.7,16.2,"(2.7,16.2)",7.1443952,2.4789493,6.1451895,8.4,12.9,6.9,2.7,5.4
MOD16A2GF_006_PET_500m_doy2015033_aid0001,PET_500m,aid0001,2015-02-02,66728.0,4.7,23.8,"(4.7,23.8)",11.3462744,4.1826689,17.4947191,14.1,23.2,11.5,4.7,8.0
MOD16A2GF_006_PET_500m_doy2015041_aid0001,PET_500m,aid0001,2015-02-10,66728.0,3.3,20.3,"(3.3,20.3)",9.2444341,3.2875369,10.8078991,11.6,19.2,9.6,3.3,6.5
MOD16A2GF_006_PET_500m_doy2015049_aid0001,PET_500m,aid0001,2015-02-18,66728.0,3.3,15.2,"(3.3,15.2)",7.6172566,2.1538342,4.6390019,9.4,14.9,7.7,3.3,5.7
MOD16A2GF_006_PET_500m_doy2015057_aid0001,PET_500m,aid0001,2015-02-26,66728.0,3.1,19.0,"(3.1,19.0)",7.8053351,2.7551031,7.5905929,10.1,16.7,6.8,3.1,5.7
MOD16A2GF_006_PET_500m_doy2015065_aid0001,PET_500m,aid0001,2015-03-06,66728.0,5.4,21.3,"(5.4,21.3)",10.1993346,3.2924136,10.8399873,12.5,19.7,8.9,5.4,7.7
MOD16A2GF_006_PET_500m_doy2015073_aid0001,PET_500m,aid0001,2015-03-14,66728.0,5.3,29.0,"(5.3,29.0)",15.6470597,6.0325049,36.3911153,21.2,29.0,15.8,5.3,10.2
MOD16A2GF_006_PET_500m_doy2015081_aid0001,PET_500m,aid0001,2015-03-22,66728.0,10.1,37.1,"(10.1,37.1)",25.8615064,7.3261056,53.671823,31.9,37.1,29.0,10.1,20.5
MOD16A2GF_006_PET_500m_doy2015089_aid0001,PET_500m,aid0001,2015-03-30,66728.0,7.9,37.6,"(7.9,37.6)",26.2936893,7.052129,49.7325236,31.3,37.6,29.0,9.3,22.4
MOD16A2GF_006_PET_500m_doy2015097_aid0001,PET_500m,aid0001,2015-04-07,66728.0,17.4,53.6,"(17.4,53.6)",42.4995189,6.8262613,46.5978434,47.1,53.6,44.7,29.6,40.1
MOD16A2GF_006_PET_500m_doy2015105_aid0001,PET_500m,aid0001,2015-04-15,66728.0,15.1,51.9,"(15.1,51.9)",38.2347785,8.9400411,79.9243349,44.8,51.9,41.6,15.1,31.5
MOD16A2GF_006_PET_500m_doy2015113_aid0001,PET_500m,aid0001,2015-04-23,66728.0,24.1,58.3,"(24.1,58.3)",49.2804145,5.6680764,32.1270902,53.0,58.3,50.4,40.3,47.9
MOD16A2GF_006_PET_500m_doy2015121_aid0001,PET_500m,aid0001,2015-05-01,66728.0,23.5,57.1,"(23.5,57.1)",46.4366608,3.9199259,15.3658192,49.1,55.5,46.6,38.4,44.8
MOD16A2GF_006_PET_500m_doy2015129_aid0001,PET_500m,aid0001,2015-05-09,66728.0,24.2,54.5,"(24.2,54.5)",47.3300788,2.8942802,8.3768577,49.3,54.5,47.6,40.3,45.7
MOD16A2GF_006_PET_500m_doy2015137_aid0001,PET_500m,aid0001,2015-05-17,66728.0,26.7,61.8,"(26.7,61.8)",52.5086126,3.567659,12.7281906,55.1,61.8,52.7,42.4,50.0
MOD16A2GF_006_PET_500m_doy2015145_aid0001,PET_500m,aid0001,2015-05-25,66728.0,36.1,73.0,"(36.1,73.0)",57.771793,4.7940027,22.9824624,60.9,70.8,56.5,44.4,54.3
MOD16A2GF_006_PET_500m_doy2015153_aid0001,PET_500m,aid0001,2015-06-02,66728.0,39.5,73.0,"(39.5,73.0)",61.276587,3.2517862,10.5741136,63.3,69.6,61.1,52.8,59.1
MOD16A2GF_006_PET_500m_doy2015161_aid0001,PET_500m,aid0001,2015-06-10,66728.0,47.4,78.1,"(47.4,78.1)",67.4329847,3.2235624,10.3913545,69.6,76.2,67.5,58.6,65.2
MOD16A2GF_006_PET_500m_doy2015169_aid0001,PET_500m,aid0001,2015-06-18,66728.0,48.3,79.9,"(48.3,79.9)",66.2267864,3.8881487,15.1177002,68.7,76.6,65.5,55.5,63.4
MOD16A2GF_006_PET_500m_doy2015177_aid0001,PET_500m,aid0001,2015-06-26,66728.0,56.0,81.0,"(56.0,81.0)",69.8566224,3.4252067,11.732041,72.3,79.8,69.4,59.8,67.3
MOD16A2GF_006_PET_500m_doy2015185_aid0001,PET_500m,aid0001,2015-07-04,66728.0,54.0,78.3,"(54.0,78.3)",68.0307817,3.1397018,9.8577274,70.2,76.8,67.8,59.2,65.8
MOD16A2GF_006_PET_500m_doy2015193_aid0001,PET_500m,aid0001,2015-07-12,66728.0,57.5,80.3,"(57.5,80.3)",68.4950575,3.8802823,15.0565905,71.5,80.3,68.1,57.5,65.5
MOD16A2GF_006_PET_500m_doy2015201_aid0001,PET_500m,aid0001,2015-07-20,66728.0,48.9,73.8,"(48.9,73.8)",64.7333788,3.4216224,11.7074998,67.3,73.8,64.9,55.3,62.5
MOD16A2GF_006_PET_500m_doy2015209_aid0001,PET_500m,aid0001,2015-07-28,66728.0,47.3,75.0,"(47.3,75.0)",59.9298016,5.1975219,27.0142342,64.0,75.0,59.7,47.3,56.0
MOD16A2GF_006_PET_500m_doy2015217_aid0001,PET_500m,aid0001,2015-08-05,66728.0,56.6,75.0,"(56.6,75.0)",65.8024652,3.0385517,9.2327962,68.1,74.8,65.6,57.0,63.6
MOD16A2GF_006_PET_500m_doy2015225_aid0001,PET_500m,aid0001,2015-08-13,66728.0,58.3,78.6,"(58.3,78.6)",67.4469683,3.4800953,12.1110635,70.2,78.4,67.0,58.3,64.7
MOD16A2GF_006_PET_500m_doy2015233_aid0001,PET_500m,aid0001,2015-08-21,66728.0,50.2,68.0,"(50.2,68.0)",58.483749,3.1661663,10.0246091,60.9,68.0,58.3,50.2,56.0
MOD16A2GF_006_PET_500m_doy2015241_aid0001,PET_500m,aid0001,2015-08-29,66728.0,48.9,63.8,"(48.9,63.8)",57.0458009,2.4767264,6.1341737,58.9,63.8,57.0,49.4,55.1
MOD16A2GF_006_PET_500m_doy2015249_aid0001,PET_500m,aid0001,2015-09-06,66728.0,49.2,65.7,"(49.2,65.7)",56.8629466,2.5292748,6.3972311,58.7,64.2,56.7,49.5,55.0
MOD16A2GF_006_PET_500m_doy2015257_aid0001,PET_500m,aid0001,2015-09-14,66728.0,43.4,57.5,"(43.4,57.5)",50.7792246,2.2340213,4.9908511,52.4,57.2,50.7,44.2,49.1
MOD16A2GF_006_PET_500m_doy2015265_aid0001,PET_500m,aid0001,2015-09-22,66728.0,41.1,53.5,"(41.1,53.5)",47.4871119,1.9620477,3.849631,48.9,53.2,47.4,41.7,46.0
MOD16A2GF_006_PET_500m_doy2015273_aid0001,PET_500m,aid0001,2015-09-30,66728.0,42.1,56.4,"(42.1,56.4)",49.0808311,2.1891996,4.7925949,50.7,55.6,49.0,42.5,47.4
MOD16A2GF_006_PET_500m_doy2015281_aid0001,PET_500m,aid0001,2015-10-08,66728.0,43.8,60.0,"(43.8,60.0)",52.9615993,2.2788086,5.1929685,54.6,59.5,52.9,46.4,51.3
MOD16A2GF_006_PET_500m_doy2015289_aid0001,PET_500m,aid0001,2015-10-16,66728.0,20.1,38.4,"(20.1,38.4)",31.204385,2.2401421,5.0182367,32.9,37.8,31.1,24.7,29.6
MOD16A2GF_006_PET_500m_doy2015297_aid0001,PET_500m,aid0001,2015-10-24,66728.0,28.6,48.6,"(28.6,48.6)",41.4710451,2.4484989,5.995147,43.2,48.1,41.4,35.0,39.9
MOD16A2GF_006_PET_500m_doy2015305_aid0001,PET_500m,aid0001,2015-11-01,66728.0,6.3,23.8,"(6.3,23.8)",16.8406516,2.9106532,8.4719019,19.3,23.8,16.8,9.0,14.5
MOD16A2GF_006_PET_500m_doy2015313_aid0001,PET_500m,aid0001,2015-11-09,66728.0,-1.5,23.3,"(-1.5,23.3)",14.9331,4.7167642,22.2478642,18.9,23.3,16.6,-1.5,10.6
MOD16A2GF_006_PET_500m_doy2015321_aid0001,PET_500m,aid0001,2015-11-17,66728.0,5.0,27.7,"(5.0,27.7)",19.4490948,3.7673991,14.1932958,22.2,27.7,19.7,7.3,16.1
MOD16A2GF_006_PET_500m_doy2015329_aid0001,PET_500m,aid0001,2015-11-25,66728.0,-0.3,33.1,"(-0.3,33.1)",25.3338164,2.8635435,8.1998814,27.3,33.1,25.4,16.9,23.1
MOD16A2GF_006_PET_500m_doy2015337_aid0001,PET_500m,aid0001,2015-12-03,66728.0,3.7,21.9,"(3.7,21.9)",15.3672162,2.9934024,8.9604577,17.9,21.9,15.5,4.7,12.6
MOD16A2GF_006_PET_500m_doy2015345_aid0001,PET_500m,aid0001,2015-12-11,66728.0,2.6,26.9,"(2.6,26.9)",18.5022569,3.6270464,13.1554658,21.6,26.9,17.7,10.8,15.3
MOD16A2GF_006_PET_500m_doy2015353_aid0001,PET_500m,aid0001,2015-12-19,66728.0,1.6,14.5,"(1.6,14.5)",9.254893,1.8254544,3.3322836,10.7,14.5,8.9,5.6,7.7
MOD16A2GF_006_PET_500m_doy2015361_aid0001,PET_500m,aid0001,2015-12-27,66728.0,1.3,14.2,"(1.3,14.2)",8.8762094,1.8146151,3.2928279,10.3,14.2,8.6,4.6,7.4
MOD16A2GF_006_PET_500m_doy2016001_aid0001,PET_500m,aid0001,2016-01-01,66728.0,2.7,13.5,"(2.7,13.5)",5.7084477,1.7294511,2.9910012,6.7,10.0,5.1,2.7,4.5
MOD16A2GF_006_PET_500m_doy2016009_aid0001,PET_500m,aid0001,2016-01-09,66728.0,5.9,22.5,"(5.9,22.5)",10.9249625,2.9320843,8.5971186,12.0,16.6,10.0,5.9,8.9
MOD16A2GF_006_PET_500m_doy2016017_aid0001,PET_500m,aid0001,2016-01-17,66728.0,13.3,34.4,"(13.3,34.4)",21.4288185,4.3259147,18.713538,24.4,34.0,20.8,13.3,18.0
MOD16A2GF_006_PET_500m_doy2016025_aid0001,PET_500m,aid0001,2016-01-25,66728.0,4.9,20.4,"(4.9,20.4)",10.1494905,3.0254337,9.1532494,11.9,18.2,10.0,4.9,7.7
MOD16A2GF_006_PET_500m_doy2016033_aid0001,PET_500m,aid0001,2016-02-02,66728.0,9.0,30.8,"(9.0,30.8)",17.4973085,4.2283212,17.8787,20.3,29.8,17.3,9.0,13.8
MOD16A2GF_006_PET_500m_doy2016041_aid0001,PET_500m,aid0001,2016-02-10,66728.0,9.1,27.9,"(9.1,27.9)",15.871757,4.0427969,16.3442068,18.9,27.9,15.5,9.1,12.3
MOD16A2GF_006_PET_500m_doy2016049_aid0001,PET_500m,aid0001,2016-02-18,66728.0,11.4,42.4,"(11.4,42.4)",27.5889117,5.9297425,35.1618467,32.3,42.4,26.6,11.4,22.5
MOD16A2GF_006_PET_500m_doy2016057_aid0001,PET_500m,aid0001,2016-02-26,66728.0,4.3,35.9,"(4.3,35.9)",22.5051568,5.5064793,30.3213139,26.4,35.9,22.1,4.3,17.3
MOD16A2GF_006_PET_500m_doy2016065_aid0001,PET_500m,aid0001,2016-03-05,66728.0,7.6,33.2,"(7.6,33.2)",20.8008482,6.4327891,41.3807753,26.8,33.2,21.0,7.6,15.5
MOD16A2GF_006_PET_500m_doy2016073_aid0001,PET_500m,aid0001,2016-03-13,66728.0,3.8,35.3,"(3.8,35.3)",17.3916707,8.0718914,65.1554309,24.8,35.3,15.6,3.8,10.1
MOD16A2GF_006_PET_500m_doy2016081_aid0001,PET_500m,aid0001,2016-03-21,66728.0,10.3,40.3,"(10.3,40.3)",23.5428801,8.3697647,70.0529615,31.4,40.3,23.0,10.3,15.7
MOD16A2GF_006_PET_500m_doy2016089_aid0001,PET_500m,aid0001,2016-03-29,66728.0,5.6,35.1,"(5.6,35.1)",22.1874086,7.1349932,50.9081276,27.9,35.1,24.3,5.6,16.5
MOD16A2GF_006_PET_500m_doy2016097_aid0001,PET_500m,aid0001,2016-04-06,66728.0,4.7,36.6,"(4.7,36.6)",25.2714288,6.3370292,40.1579388,29.9,36.6,26.7,9.3,21.6
MOD16A2GF_006_PET_500m_doy2016105_aid0001,PET_500m,aid0001,2016-04-14,66728.0,10.3,44.0,"(10.3,44.0)",33.8573193,6.4540018,41.654139,38.4,44.0,35.3,22.4,32.0
MOD16A2GF_006_PET_500m_doy2016113_aid0001,PET_500m,aid0001,2016-04-22,66728.0,21.8,62.7,"(21.8,62.7)",49.1628582,7.0387399,49.5438597,53.8,62.7,50.0,37.8,47.4
MOD16A2GF_006_PET_500m_doy2016121_aid0001,PET_500m,aid0001,2016-04-30,66728.0,21.7,55.9,"(21.7,55.9)",45.0010101,4.605229,21.2081344,48.1,55.0,45.5,36.6,43.5
MOD16A2GF_006_PET_500m_doy2016129_aid0001,PET_500m,aid0001,2016-05-08,66728.0,26.0,57.7,"(26.0,57.7)",48.6913709,3.3953372,11.5283148,51.1,57.5,48.6,40.4,46.8
MOD16A2GF_006_PET_500m_doy2016137_aid0001,PET_500m,aid0001,2016-05-16,66728.0,28.8,67.5,"(28.8,67.5)",54.473317,3.9880357,15.9044287,57.2,65.3,54.0,43.7,51.8
MOD16A2GF_006_PET_500m_doy2016145_aid0001,PET_500m,aid0001,2016-05-24,66728.0,41.3,79.9,"(41.3,79.9)",65.6297431,3.4543825,11.9327586,68.0,75.2,65.4,56.0,63.2
MOD16A2GF_006_PET_500m_doy2016153_aid0001,PET_500m,aid0001,2016-06-01,66728.0,48.6,81.7,"(48.6,81.7)",67.9477581,3.1127744,9.6893647,70.2,76.9,67.6,59.0,65.7
MOD16A2GF_006_PET_500m_doy2016161_aid0001,PET_500m,aid0001,2016-06-09,66728.0,49.1,74.5,"(49.1,74.5)",63.854905,2.8168412,7.9345944,65.9,71.5,64.0,55.9,61.9
MOD16A2GF_006_PET_500m_doy2016169_aid0001,PET_500m,aid0001,2016-06-17,66728.0,51.0,77.4,"(51.0,77.4)",63.4480083,3.0203377,9.12244,65.6,72.0,63.4,54.9,61.3
MOD16A2GF_006_PET_500m_doy2016177_aid0001,PET_500m,aid0001,2016-06-25,66728.0,58.0,83.0,"(58.0,83.0)",69.5552182,2.9520961,8.7148715,71.7,78.0,69.6,61.2,67.5
MOD16A2GF_006_PET_500m_doy2016185_aid0001,PET_500m,aid0001,2016-07-03,66728.0,54.5,82.2,"(54.5,82.2)",66.1261345,3.5808205,12.8222751,68.8,76.7,65.7,55.9,63.5
MOD16A2GF_006_PET_500m_doy2016193_aid0001,PET_500m,aid0001,2016-07-11,66728.0,54.4,79.0,"(54.4,79.0)",63.7916752,3.9271577,15.4225678,67.0,76.2,63.3,54.4,60.8
MOD16A2GF_006_PET_500m_doy2016201_aid0001,PET_500m,aid0001,2016-07-19,66728.0,64.0,88.1,"(64.0,88.1)",73.1704667,3.2037902,10.2642715,75.6,82.7,72.9,64.0,70.8
MOD16A2GF_006_PET_500m_doy2016209_aid0001,PET_500m,aid0001,2016-07-27,66728.0,50.9,73.3,"(50.9,73.3)",62.0412361,2.9908773,8.9453473,64.3,71.2,62.2,52.8,59.7
MOD16A2GF_006_PET_500m_doy2016217_aid0001,PET_500m,aid0001,2016-08-04,66728.0,57.9,78.4,"(57.9,78.4)",66.7235928,2.9037025,8.4314882,68.9,75.1,66.7,58.2,64.6
MOD16A2GF_006_PET_500m_doy2016225_aid0001,PET_500m,aid0001,2016-08-12,66728.0,52.0,75.5,"(52.0,75.5)",61.1769242,3.4072802,11.6095586,63.5,70.8,60.9,52.0,58.6
